ID,kindom,phylum,class,order,family,genus,species
OTU6318,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],,,
OTU6319,Bacteria,Chloroflexi,TK10,AKYG885,Dolo_23,,
OTU6320,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
OTU6321,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
OTU6322,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
OTU6323,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,
OTU6324,Bacteria,Planctomycetes,OM190,agg27,,,
OTU6325,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,
OTU6326,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
OTU6327,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,
OTU6328,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU6329,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,
OTU6330,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
OTU6331,Bacteria,BRC1,PRR-11,,,,
OTU6332,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU6333,Bacteria,Acidobacteria,DA052,Ellin6513,,,
OTU6334,Bacteria,Cyanobacteria,ML635J-21,,,,
OTU6335,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU6336,Bacteria,Proteobacteria,Betaproteobacteria,,,,
OTU6337,Bacteria,Acidobacteria,Acidobacteria-5,,,,
OTU6338,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU6339,Bacteria,AD3,ABS-6,,,,
OTU6340,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
OTU6341,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
OTU6342,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,,
OTU6343,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU6344,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU6345,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,faecium
OTU6346,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU6347,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Fluviicola,
OTU6348,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,
OTU6349,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU6350,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
OTU6351,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU6352,Bacteria,Gemmatimonadetes,Gemm-1,,,,
OTU6353,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
OTU6354,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU6355,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,
OTU6356,Bacteria,Acidobacteria,Acidobacteria-6,BPC015,,,
OTU6357,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
OTU6358,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
OTU6359,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
OTU6360,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
OTU6361,Bacteria,FBP,,,,,
OTU6362,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,
OTU6363,Bacteria,Acidobacteria,[Chloracidobacteria],PK29,,,
OTU6364,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
OTU6365,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,
OTU6366,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,
OTU6367,Bacteria,OD1,ZB2,,,,
OTU6368,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
OTU6369,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU6370,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU6371,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,,,
OTU6372,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
OTU6373,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],,
OTU6374,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
OTU6375,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,
OTU6376,Bacteria,Chloroflexi,Anaerolineae,SJA-15,,,
OTU6377,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
OTU6378,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU6379,Bacteria,Acidobacteria,iii1-8,DS-18,,,
OTU6380,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,
OTU6381,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
OTU6382,Bacteria,Proteobacteria,Betaproteobacteria,A21b,EB1003,,
OTU6383,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
OTU6384,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,
OTU6385,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
OTU6386,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,A17,
OTU6387,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Chthoniobacter,
OTU6388,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin515,,
OTU6389,Bacteria,Acidobacteria,[Chloracidobacteria],11月24日,,,
OTU6390,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU6391,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium,
OTU6392,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
OTU6393,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
OTU6394,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU6395,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
OTU6396,Bacteria,Gemmatimonadetes,Gemm-1,,,,
OTU6397,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU6398,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,RB40,,
OTU6399,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
OTU6400,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
OTU6401,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU6402,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU6403,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
OTU6404,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,
OTU6405,Bacteria,WS3,PRR-12,Sediment-1,PRR-10,,
OTU6406,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU6407,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,
OTU6408,Bacteria,Acidobacteria,iii1-8,DS-18,,,
OTU6409,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU6410,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU6411,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU6412,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,,
