ID,M-1,M-2,M-3,M-4,M-5,M-6,M-7,M-8,M-9,M-10,M-11,M-12,M-13,G-1,G-2,G-3,G-4,G-5,G-6,G-7,G-8,G-9,G-10,G-11,G-12,G-13,G-14,G-15,G-16,G-19,G-20,G-21,G-22,G-23,G-24,G-25
OTU6176,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6177,0,0,0,0,18,2,1,0,4,0,0,0,3,0,4,9,3,0,6,2,0,0,11,3,1,4,0,4,1,0,0,0,8,0,2,1
OTU6178,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6179,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6180,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0
OTU6181,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,6,0,3,0,0,1,3,2,1,0,0,0,0,5,0,1,1,3,0,1
OTU6182,1,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6183,2,2,0,0,1,0,0,1,3,0,4,2,2,2,1,0,0,2,1,2,1,0,0,3,6,0,0,1,0,0,2,1,2,0,2,1
OTU6184,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0
OTU6185,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,9,0,0,1,0,5,0,0,1,0,1,2,0,0
OTU6186,0,0,0,1,0,0,0,1,0,4,2,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU6187,1,0,1,0,0,2,0,0,0,10,1,2,3,9,3,0,8,2,8,0,3,1,2,1,0,7,1,8,2,0,3,3,3,1,3,1
OTU6188,0,1,2,1,1,0,0,0,15,29,33,14,3,11,32,1,12,3,3,7,6,6,8,13,5,18,9,8,1,6,26,2,2,1,4,5
OTU6189,1,2,0,0,0,2,5,10,8,0,0,0,0,1,0,0,2,0,2,0,0,0,2,0,0,3,0,0,4,0,0,0,5,0,5,1
OTU6190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6191,3,3,0,4,0,0,0,0,0,0,1,0,0,3,4,0,0,1,1,0,0,1,2,0,5,0,1,0,1,1,2,1,0,1,1,0
OTU6192,17,20,0,16,0,3,21,32,8,5,4,14,0,5,0,5,1,9,9,2,9,7,3,1,56,16,12,3,4,19,14,28,2,10,15,7
OTU6193,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
OTU6195,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU6196,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6197,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,2,0,0,0,0,3,1,0,6
OTU6198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU6199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6200,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU6201,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
OTU6202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU6203,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6204,4,1,0,2,0,1,1,6,9,2,0,8,0,1,3,2,2,1,3,1,0,1,2,0,2,20,1,3,2,3,6,1,1,1,1,1
OTU6205,2,44,18,1,2,3,53,17,37,1,0,1,2,3,3,2,6,1,0,0,6,1,3,10,11,23,1,8,0,1,0,1,25,5,3,30
OTU6206,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,4,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0
OTU6207,5,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6
OTU6208,0,1,4,0,0,1,4,4,1,0,0,0,0,0,1,3,2,2,0,0,1,0,0,0,0,3,0,2,2,0,0,1,3,1,0,1
OTU6209,36,1,0,3,0,1,0,0,0,2,0,2,0,2,0,1,1,1,0,2,0,0,0,0,6,1,3,0,0,1,1,3,0,5,0,1
OTU6210,0,4,0,0,0,0,13,4,8,0,0,0,3,2,0,0,0,1,1,0,0,0,1,0,0,1,3,3,0,1,0,0,7,0,0,0
OTU6211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU6212,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6213,4,2,3,0,0,0,0,8,2,0,0,0,1,10,0,0,5,1,2,0,0,0,3,1,0,8,2,1,1,0,0,1,20,1,7,4
OTU6214,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6215,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,1,0
OTU6216,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU6219,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
OTU6221,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,2,0,1,0
OTU6222,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6223,0,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,6,0,0,0,8,0,2,0
OTU6224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU6225,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6226,10,0,0,1,0,1,1,1,2,0,0,4,0,2,1,1,3,2,0,3,0,1,2,0,0,0,0,1,0,0,2,4,3,3,1,8
OTU6227,0,1,0,0,1,0,1,0,0,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU6228,0,0,12,0,4,4,0,0,0,17,42,8,4,8,0,5,20,11,1,2,8,6,28,46,47,0,2,24,18,0,1,0,9,2,5,19
OTU6229,1,1,0,0,0,0,0,1,0,0,0,2,1,4,0,1,3,0,3,0,0,1,2,0,0,0,2,0,1,0,0,1,0,1,0,0
OTU6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU6231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
OTU6232,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,1,0,1,0,0,0,2
OTU6233,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0
OTU6234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU6235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU6236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6237,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
OTU6238,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6240,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
OTU6241,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU6242,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
OTU6244,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6245,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU6246,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6247,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0
OTU6248,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6249,1,1,4,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,1,5,11,0,0,1,0,0,3,0,3,1,3,0
OTU6250,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
OTU6252,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,4,1,2,3,0,2,0,0,1,0,7,1,1,0
OTU6253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0
OTU6254,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6255,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
OTU6256,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0
OTU6257,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6258,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6259,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6260,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU6261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6262,12,0,0,8,1,0,0,1,1,8,2,4,0,5,0,2,0,5,2,8,5,5,3,10,10,1,7,7,0,8,8,9,1,4,4,5
OTU6263,2,0,0,8,0,0,0,0,0,15,10,1,0,3,12,0,0,0,0,3,6,4,0,3,5,0,0,1,0,2,6,2,0,0,0,5
OTU6264,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
OTU6265,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6266,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0,0,4,0,0,1,1,0,0,1,1
OTU6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU6268,0,0,0,0,0,0,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,4,2,0,0,0,2
OTU6269,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU6271,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
OTU6273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6274,12,9,1,13,0,2,1,5,9,5,7,4,0,10,8,2,18,3,13,7,4,4,17,7,14,14,4,14,4,6,4,5,7,4,3,3
OTU6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OTU6276,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU6278,0,0,0,0,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6279,3,0,0,6,0,1,0,9,0,17,9,6,1,14,0,1,10,1,10,2,9,3,3,2,13,1,5,5,8,2,30,9,0,3,0,11
OTU6280,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU6281,5,24,7,9,1,6,10,3,7,5,5,4,5,30,6,1,5,5,6,6,8,3,7,18,14,23,1,14,6,5,5,2,27,3,8,18
OTU6282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6283,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,4,0,1,1
OTU6284,0,6,1,0,1,4,13,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1
OTU6285,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,3,1,1,0,1,1,0
OTU6286,0,1,6,0,2,4,8,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6287,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU6288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU6289,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,1,6,0,2,1,2,1,1,0,0,0,1,3,0,0,0,2,0,0,2,1
OTU6290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6291,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6292,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6293,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,2,0,0,2,0,1,0,0,4,0,1,2,0,0,0,5,1,2,1
OTU6294,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,2,0,0,1,3,0,0,3,1,1,2,1,3,9,7,6,0
OTU6295,5,0,0,1,0,0,0,3,3,3,3,3,1,0,3,1,2,4,1,1,2,5,5,3,9,0,1,5,1,1,0,1,1,0,2,0
OTU6296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU6297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU6299,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,1,2,0,0,3,1
OTU6300,1,0,0,1,1,0,0,0,0,1,0,0,0,14,0,0,2,2,1,2,0,0,2,3,0,0,0,1,1,3,2,0,0,1,0,2
OTU6301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU6302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OTU6303,2,0,0,53,0,0,0,0,0,12,1,30,0,0,0,0,0,3,0,7,6,26,8,5,1,0,1,6,0,11,24,35,0,1,1,11
OTU6304,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU6305,0,1,0,0,0,0,0,0,0,5,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU6306,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6307,1,71,46,5,40,13,55,8,66,14,9,7,37,42,14,37,44,36,8,33,33,23,47,32,40,18,21,25,20,14,3,5,23,15,20,28
OTU6308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
OTU6309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU6310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
OTU6311,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6312,0,0,0,2,0,0,0,0,0,1,1,4,0,0,0,1,0,1,0,0,3,0,0,1,2,0,0,2,0,3,1,3,0,0,0,0
OTU6313,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6315,1,1,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,2,0,0,4,0,1,1,0,2,0,0,1,0,0,0,0,0,2
OTU6316,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6317,5,2,1,5,5,1,0,3,0,1,1,2,1,20,9,7,4,2,4,13,5,4,8,1,0,1,5,6,1,0,3,5,4,1,7,2
OTU6318,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU6319,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0
OTU6320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,1,0,4,1,1,1,0,1,0,0,0,0,1,1,0,0
OTU6321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6322,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU6323,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6324,2,36,7,6,3,3,33,2,14,1,5,1,8,16,8,3,12,4,5,9,5,4,15,28,15,59,1,11,4,6,0,1,21,1,5,10
OTU6325,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6326,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU6327,6,8,3,8,3,3,3,11,30,14,31,5,8,29,7,7,20,4,13,6,7,2,16,20,12,55,8,22,7,5,9,1,16,8,7,15
OTU6328,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
OTU6330,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OTU6331,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
OTU6332,3,1,4,4,1,2,0,2,1,2,0,17,2,14,3,24,16,7,25,5,12,11,20,6,6,4,8,10,16,8,15,30,2,27,13,9
OTU6333,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6335,15,9,3,6,0,6,6,9,8,3,6,3,1,5,2,1,15,2,4,2,5,3,7,9,11,14,3,15,6,11,12,8,13,7,10,14
OTU6336,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,1,2,0,2,2,3,5,0,1,0,7,0,0,0,1,3,1,1,3
OTU6337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
OTU6338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU6339,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6340,8,1,0,0,0,0,0,7,0,2,0,0,0,5,0,0,10,2,0,0,0,2,1,0,1,1,0,0,0,1,2,1,1,3,2,4
OTU6341,10,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0
OTU6342,1,0,1,9,1,0,0,3,5,16,7,4,8,10,3,1,4,1,0,3,4,3,5,5,9,7,0,7,1,0,3,2,1,0,3,9
OTU6343,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6344,0,1,4,0,1,0,7,0,0,3,0,2,0,6,9,7,9,0,8,5,3,3,11,10,19,5,3,6,3,2,5,4,5,1,3,1
OTU6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6346,28,3,3,5,1,6,5,3,1,5,4,12,4,7,5,9,6,9,13,1,7,4,6,8,5,13,20,18,5,26,16,7,13,17,11,18
OTU6347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU6348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6349,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU6350,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6351,0,1,0,0,1,1,21,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
OTU6352,2,0,0,2,0,0,0,1,0,5,1,6,0,2,0,1,3,2,0,2,0,0,1,0,0,3,2,6,2,2,3,3,1,0,3,3
